bus_id,parada,tiempo_atraso,costo_multa
312,Parada Final (SAN VICENTE),166.45494335451804,1000
313,Parada Aeropuerto,14.70092512917472,1000
313,Parada Final (SAN VICENTE),242.42583032461698,1000
314,Parada Aeropuerto,41.31801136309514,1000
316,Parada Aeropuerto,7.5085939961718395,1000
317,Parada Aeropuerto,105.33191013855685,1000
317,Parada Final (SAN VICENTE),310.9077098273701,1000
319,Parada Aeropuerto,1.4805461692303652,1000
319,Parada Final (SAN VICENTE),8.705755383576616,1000
320,Parada Final (SAN VICENTE),70.04532842361368,1000
322,Parada Aeropuerto,18.274013824702706,1000
322,Parada Final (SAN VICENTE),45.60558865130588,1000
324,Parada Aeropuerto,41.73690172380884,1000
324,Parada Final (SAN VICENTE),244.22957318763656,1000
325,Parada Final (SAN VICENTE),87.1272319094569,1000
326,Parada Aeropuerto,176.26968994401977,1000
326,Parada Final (SAN VICENTE),286.5387941768422,1000
327,Parada Aeropuerto,108.2789918029448,1000
327,Parada Final (SAN VICENTE),19.616294261650182,1000
328,Parada Aeropuerto,42.466065008949954,1000
329,Parada Aeropuerto,22.35755803041684,1000
331,Parada Aeropuerto,57.3512888559344,1000
333,Parada Aeropuerto,130.17341037014558,1000
333,Parada Final (SAN VICENTE),201.421644247137,1000
334,Parada Aeropuerto,204.5829536102392,1000
334,Parada Final (SAN VICENTE),323.5593944699358,1000
335,Parada Aeropuerto,219.2615823061351,1000
335,Parada Final (SAN VICENTE),204.2600013004121,1000
336,Parada Aeropuerto,164.95846989107667,1000
336,Parada Final (SAN VICENTE),166.2137096755614,1000
337,Parada Aeropuerto,192.83183749545424,1000
337,Parada Final (SAN VICENTE),299.22085419473296,1000
338,Parada Aeropuerto,153.9504414714611,1000
338,Parada Final (SAN VICENTE),191.1696210381051,1000
339,Parada Aeropuerto,14.03740184038179,1000
339,Parada Final (SAN VICENTE),10.279980423729285,1000
340,Parada Final (SAN VICENTE),76.19340846288833,1000
341,Parada Final (SAN VICENTE),67.23725524423935,1000
342,Parada Aeropuerto,96.81594929614221,1000
342,Parada Final (SAN VICENTE),257.62449011071294,1000
343,Parada Aeropuerto,201.86605118133593,1000
343,Parada Final (SAN VICENTE),366.29764879477443,1000
344,Parada Aeropuerto,208.09424441347073,1000
344,Parada Final (SAN VICENTE),380.36852104046557,1000
345,Parada Final (SAN VICENTE),9.015920936100883,1000
346,Parada Final (SAN VICENTE),74.45063163258601,1000
347,Parada Aeropuerto,113.06826323689893,1000
347,Parada Final (SAN VICENTE),126.5516543744161,1000
348,Parada Aeropuerto,93.59678440463904,1000
348,Parada Final (SAN VICENTE),17.60653337543772,1000
350,Parada Aeropuerto,223.87209592675208,1000
350,Parada Final (SAN VICENTE),336.2318796652835,1000
351,Parada Final (SAN VICENTE),189.41165650097537,1000
352,Parada Aeropuerto,167.86007880960824,1000
352,Parada Final (SAN VICENTE),345.81812745926436,1000
354,Parada Aeropuerto,132.22123969373934,1000
354,Parada Final (SAN VICENTE),184.87123002852604,1000
355,Parada Final (SAN VICENTE),9.156351499725133,1000
356,Parada Aeropuerto,202.81130781625689,1000
356,Parada Final (SAN VICENTE),131.14017152547603,1000
357,Parada Aeropuerto,24.4986326960352,1000
358,Parada Aeropuerto,85.1370216645737,1000
358,Parada Final (SAN VICENTE),61.140400105694425,1000
359,Parada Aeropuerto,24.87601068324875,1000
360,Parada Aeropuerto,21.177368879623828,1000
362,Parada Aeropuerto,142.42592420088477,1000
363,Parada Aeropuerto,426.87579193737474,1000
363,Parada Final (SAN VICENTE),216.27996749411977,1000
366,Parada Aeropuerto,226.19977609952912,1000
366,Parada Final (SAN VICENTE),93.56479399073578,1000
367,Parada Final (SAN VICENTE),17.081982577845338,1000
368,Parada Aeropuerto,27.966770282102516,1000
369,Parada Aeropuerto,173.43313594676147,1000
369,Parada Final (SAN VICENTE),508.3885163482046,1000
370,Parada Final (SAN VICENTE),70.55638942701626,1000
371,Parada Aeropuerto,198.49988796003163,1000
371,Parada Final (SAN VICENTE),375.77088165056193,1000
372,Parada Aeropuerto,166.20245633856393,1000
372,Parada Final (SAN VICENTE),375.2571619950904,1000
374,Parada Aeropuerto,189.88346030037792,1000
374,Parada Final (SAN VICENTE),188.66415502676682,1000
376,Parada Aeropuerto,114.51294188074826,1000
378,Parada Aeropuerto,47.90145055059111,1000
381,Parada Aeropuerto,91.1878573942522,1000
381,Parada Final (SAN VICENTE),41.94052501767874,1000
382,Parada Aeropuerto,179.44258814599016,1000
382,Parada Final (SAN VICENTE),376.5304127911222,1000
383,Parada Final (SAN VICENTE),35.98493703098211,1000
384,Parada Aeropuerto,104.93892198232061,1000
384,Parada Final (SAN VICENTE),195.61650245699275,1000
385,Parada Aeropuerto,0.8935025631362805,1000
386,Parada Aeropuerto,19.186885955292382,1000
386,Parada Final (SAN VICENTE),217.49329796608072,1000
387,Parada Aeropuerto,218.2233853211801,1000
387,Parada Final (SAN VICENTE),262.5719799878716,1000
389,Parada Aeropuerto,170.1948384668649,1000
389,Parada Final (SAN VICENTE),112.1197512204817,1000
390,Parada Aeropuerto,194.8487905189395,1000
391,Parada Aeropuerto,211.15428394773335,1000
391,Parada Final (SAN VICENTE),405.3309976651508,1000
393,Parada Aeropuerto,141.1806817125762,1000
393,Parada Final (SAN VICENTE),142.92486384192307,1000
395,Parada Aeropuerto,94.74243669254065,1000
397,Parada Aeropuerto,161.44652176322415,1000
397,Parada Final (SAN VICENTE),166.1014246456325,1000
399,Parada Aeropuerto,93.62302726054622,1000
399,Parada Final (SAN VICENTE),167.69600715088018,1000
401,Parada Aeropuerto,68.33663102446008,1000
402,Parada Aeropuerto,49.03487505043449,1000
403,Parada Aeropuerto,103.36796719003178,1000
403,Parada Final (SAN VICENTE),154.23819722291955,1000
404,Parada Aeropuerto,153.15727239039552,1000
404,Parada Final (SAN VICENTE),450.85768609102524,1000
405,Parada Final (SAN VICENTE),46.43584056798136,1000
406,Parada Final (SAN VICENTE),100.55746282845212,1000
407,Parada Aeropuerto,157.0725594496762,1000
407,Parada Final (SAN VICENTE),189.28787025441125,1000
408,Parada Aeropuerto,158.86639097693842,1000
408,Parada Final (SAN VICENTE),201.0893948556768,1000
409,Parada Aeropuerto,188.063770890265,1000
409,Parada Final (SAN VICENTE),326.1714080628444,1000
410,Parada Final (SAN VICENTE),227.46945493976818,1000
411,Parada Final (SAN VICENTE),29.731394964648644,1000
413,Parada Aeropuerto,128.76519433653448,1000
414,Parada Final (SAN VICENTE),121.24948331047199,1000
415,Parada Final (SAN VICENTE),118.00528625090374,1000
416,Parada Aeropuerto,144.25202475670085,1000
417,Parada Final (SAN VICENTE),90.66507220859057,1000
420,Parada Aeropuerto,79.94478677665757,1000
421,Parada Aeropuerto,38.94738967122976,1000
421,Parada Final (SAN VICENTE),66.34092214220436,1000
422,Parada Aeropuerto,138.72455390298273,1000
422,Parada Final (SAN VICENTE),330.8294391481031,1000
425,Parada Aeropuerto,187.64879922512046,1000
425,Parada Final (SAN VICENTE),187.36801369556633,1000
427,Parada Aeropuerto,218.1109400226269,1000
427,Parada Final (SAN VICENTE),245.76149406279728,1000
428,Parada Aeropuerto,203.1821162597771,1000
428,Parada Final (SAN VICENTE),37.49347381651751,1000
429,Parada Final (SAN VICENTE),13.398869544937043,1000
430,Parada Final (SAN VICENTE),207.78798679701868,1000
431,Parada Aeropuerto,142.91590423329035,1000
431,Parada Final (SAN VICENTE),9.361249180787127,1000
432,Parada Aeropuerto,137.0914919416391,1000
432,Parada Final (SAN VICENTE),262.9036990980385,1000
433,Parada Aeropuerto,105.43402791816334,1000
433,Parada Final (SAN VICENTE),190.3322789764061,1000
434,Parada Final (SAN VICENTE),192.66053689966793,1000
435,Parada Final (SAN VICENTE),131.98118204639468,1000
436,Parada Final (SAN VICENTE),5.747777496901108,1000
439,Parada Aeropuerto,171.64233743488148,1000
439,Parada Final (SAN VICENTE),260.6095359277824,1000
442,Parada Final (SAN VICENTE),77.5171245734673,1000
443,Parada Aeropuerto,143.00752358918544,1000
443,Parada Final (SAN VICENTE),97.02184630437114,1000
444,Parada Aeropuerto,204.62101148811053,1000
444,Parada Final (SAN VICENTE),191.55912015189824,1000
445,Parada Final (SAN VICENTE),253.03183688882564,1000
446,Parada Final (SAN VICENTE),35.17787122228765,1000
447,Parada Aeropuerto,140.64075931698608,1000
447,Parada Final (SAN VICENTE),341.35907003915054,1000
448,Parada Aeropuerto,65.23109092243249,1000
448,Parada Final (SAN VICENTE),17.199035314566572,1000
450,Parada Aeropuerto,30.236264408871648,1000
450,Parada Final (SAN VICENTE),151.23745699839492,1000
451,Parada Aeropuerto,166.02909682189056,1000
451,Parada Final (SAN VICENTE),259.05523048918985,1000
452,Parada Aeropuerto,107.94050960619643,1000
452,Parada Final (SAN VICENTE),21.20172299607657,1000
455,Parada Aeropuerto,206.26159501544316,1000
